id,answer
5430,A
5431,A
5432,A
5433,A
5434,A
5435,B
5436,A
5437,C
5438,B
5439,B
5440,C
5441,C
5442,A
5443,A
5444,A
5445,A
5446,C
5447,C
5448,A
5449,B
5450,C
5451,C
5452,A
5453,C
5454,A
5455,C
5456,B
5457,A
5458,C
5459,C
5460,C
5461,C
5462,C
5463,C
5464,C
5465,A
5466,C
5467,A
5468,C
5469,A
5470,C
5471,B
5472,C
5473,A
5474,C
5475,A
5476,A
5477,A
5478,A
5479,C
5480,C
5481,A
5482,A
5483,A
5484,A
5485,C
5486,A
5487,C
5488,C
5489,C
5490,A
5491,A
5492,A
5493,C
5494,C
5495,A
5496,C
5497,B
5498,A
5499,B
5500,A
5501,A
5502,A
5503,A
5504,A
5505,B
5506,C
5507,A
5508,B
5509,A
5510,C
5511,A
5512,C
5513,A
5514,B
5515,B
5516,B
5517,B
5518,C
5519,A
5520,A
5521,A
5522,C
5523,B
5524,B
5525,A
5526,C
5527,A
5528,A
5529,A
5530,A
5531,A
5532,A
5533,C
5534,B
5535,C
5536,C
5537,C
5538,A
5539,A
5540,C
5541,A
5542,C
5543,C
5544,A
5545,C
5546,A
5547,A
5548,A
5549,A
5550,A
5551,C
5552,A
5553,C
5554,B
5555,C
5556,B
5557,C
5558,A
5559,C
5560,C
5561,A
5562,C
5563,A
5564,C
5565,C
5566,C
5567,C
5568,A
5569,C
5570,A
5571,C
5572,A
5573,C
5574,C
5575,C
5576,B
5577,C
5578,A
5579,C
5580,B
5581,B
5582,B
5583,C
5584,A
5585,A
5586,B
5587,A
5588,B
5589,B
5590,A
5591,A
5592,C
5593,A
5594,A
5595,C
5596,A
5597,C
5598,C
5599,C
5600,B
5601,A
5602,B
5603,A
5604,C
5605,C
5606,B
5607,C
5608,A
5609,A
5610,A
5611,B
5612,A
5613,A
5614,C
5615,C
5616,B
5617,C
5618,A
5619,C
5620,C
5621,C
5622,C
5623,C
5624,C
5625,B
5626,C
5627,B
5628,C
5629,C
5630,A
5631,C
5632,A
5633,C
5634,B
5635,A
5636,C
5637,C
5638,C
5639,A
5640,A
5641,C
5642,C
5643,A
5644,A
5645,A
5646,C
5647,C
5648,A
5649,B
5650,A
5651,A
5652,C
5653,B
5654,A
5655,A
5656,B
5657,C
5658,A
5659,C
5660,A
5661,C
5662,A
5663,C
5664,C
5665,C
5666,C
5667,B
5668,B
5669,A
5670,C
5671,A
5672,C
5673,A
5674,C
5675,C
5676,A
5677,C
5678,A
5679,B
5680,A
5681,C
5682,B
5683,C
5684,C
5685,A
5686,C
5687,A
5688,B
5689,A
5690,A
5691,A
5692,B
5693,A
5694,C
5695,A
5696,C
5697,C
5698,A
5699,A
5700,B
5701,C
5702,B
5703,B
5704,C
5705,A
5706,C
5707,C
5708,A
5709,A
5710,A
5711,C
5712,C
5713,C
5714,A
5715,C
5716,C
5717,A
5718,A
5719,C
5720,A
5721,C
5722,C
5723,B
5724,C
5725,B
5726,A
5727,C
5728,A
5729,A
5730,A
5731,A
5732,C
5733,C
5734,A
5735,A
5736,C
5737,B
5738,A
5739,A
5740,A
5741,C
5742,B
5743,A
5744,C
5745,B
5746,C
5747,C
5748,B
5749,B
5750,A
5751,B
5752,C
5753,A
5754,A
5755,A
5756,A
5757,C
5758,A
5759,C
5760,B
5761,C
5762,A
5763,C
5764,B
5765,B
5766,C
5767,B
5768,C
5769,C
5770,B
5771,A
5772,C
5773,A
5774,A
5775,B
5776,C
5777,B
5778,C
5779,A
5780,B
5781,C
5782,A
5783,C
5784,A
5785,C
5786,C
5787,C
5788,C
5789,C
5790,A
5791,A
5792,A
5793,C
5794,B
5795,C
5796,B
5797,C
5798,C
5799,C
5800,C
5801,A
5802,C
5803,A
5804,B
5805,C
5806,A
5807,A
5808,C
5809,A
5810,C
5811,B
5812,C
5813,A
5814,C
5815,A
5816,C
5817,A
5818,A
5819,A
5820,C
5821,A
5822,C
5823,C
5824,B
5825,B
5826,C
5827,A
5828,A
5829,C
5830,A
5831,A
5832,A
5833,C
5834,B
5835,C
5836,A
5837,C
5838,A
5839,C
5840,B
5841,C
5842,A
5843,C
5844,A
5845,C
5846,C
5847,B
5848,C
5849,C
5850,C
5851,A
5852,B
5853,A
5854,A
5855,B
5856,A
5857,A
5858,C
5859,A
5860,A
5861,A
5862,A
5863,A
5864,A
5865,C
5866,C
5867,A
5868,A
5869,A
5870,A
5871,A
5872,B
5873,B
5874,A
5875,C
5876,C
5877,A
5878,C
5879,A
5880,B
5881,A
5882,C
5883,B
5884,A
5885,C
5886,A
5887,A
5888,A
5889,B
5890,C
5891,B
5892,C
5893,A
5894,C
5895,C
5896,A
5897,C
5898,A
5899,A
5900,A
5901,C
5902,C
5903,A
5904,A
5905,A
5906,C
5907,C
5908,A
5909,C
5910,C
5911,A
5912,C
5913,A
5914,B
5915,C
5916,A
5917,C
5918,B
5919,C
5920,C
5921,C
5922,A
5923,B
5924,C
5925,A
5926,A
5927,C
5928,C
5929,B
5930,A
5931,C
5932,A
5933,C
5934,A
5935,C
5936,A
5937,B
5938,C
5939,A
5940,C
5941,B
5942,A
5943,C
5944,C
5945,B
5946,C
5947,B
5948,C
5949,A
5950,C
5951,C
5952,C
5953,C
5954,A
5955,C
5956,C
5957,C
5958,C
5959,A
5960,A
5961,A
5962,B
5963,A
5964,A
5965,C
5966,C
5967,C
5968,B
5969,B
5970,A
5971,C
5972,A
5973,C
5974,B
5975,C
5976,B
5977,A
5978,A
5979,B
5980,B
5981,A
5982,B
5983,A
5984,A
5985,A
5986,A
5987,C
5988,A
5989,C
5990,B
5991,A
5992,A
5993,A
5994,A
5995,B
5996,C
5997,C
5998,A
5999,A
6000,A
6001,B
6002,C
6003,B
6004,A
6005,C
6006,C
6007,A
6008,C
6009,C
6010,A
6011,C
6012,A
6013,A
6014,B
6015,A
6016,A
6017,C
6018,A
6019,A
6020,B
6021,C
6022,A
6023,A
6024,C
6025,A
6026,C
6027,B
6028,C
6029,C
6030,A
6031,A
6032,C
6033,C
6034,A
6035,C
6036,C
6037,C
6038,B
6039,B
6040,A
6041,C
6042,A
6043,A
6044,A
6045,A
6046,A
6047,A
6048,A
6049,C
6050,C
6051,A
6052,C
6053,B
6054,A
6055,C
6056,C
6057,C
6058,B
6059,A
6060,C
6061,A
6062,A
6063,C
6064,A
6065,B
6066,C
6067,C
6068,C
6069,C
6070,A
6071,A
6072,B
6073,C
6074,C
6075,A
6076,A
6077,C
6078,A
6079,A
6080,B
6081,A
6082,C
6083,B
6084,A
6085,C
6086,C
6087,A
6088,A
6089,C
6090,C
6091,C
6092,A
6093,C
6094,C
6095,B
6096,C
6097,C
6098,A
6099,B
6100,B
6101,A
6102,C
6103,A
6104,C
6105,C
6106,C
6107,A
6108,A
6109,B
6110,B
6111,A
6112,C
6113,A
6114,C
6115,B
6116,C
6117,A
6118,A
6119,C
6120,C
6121,A
6122,C
6123,A
6124,A
6125,C
6126,C
6127,A
6128,A
6129,A
6130,C
6131,A
6132,C
6133,B
6134,A
6135,B
6136,B
6137,A
6138,A
6139,A
6140,A
6141,A
6142,A
6143,A
6144,C
6145,A
6146,C
6147,A
6148,A
6149,B
6150,A
6151,C
6152,A
6153,C
6154,A
6155,C
6156,A
6157,C
6158,B
6159,C
6160,A
6161,A
6162,A
6163,A
6164,A
6165,A
6166,C
6167,B
6168,C
6169,A
6170,C
6171,C
6172,A
6173,C
6174,A
6175,A
6176,B
6177,B
6178,B
6179,C
6180,C
6181,A
6182,A
6183,C
6184,C
6185,B
6186,C
6187,A
6188,C
6189,A
6190,A
6191,C
6192,C
6193,A
6194,A
6195,C
6196,A
6197,C
6198,C
6199,C
6200,C
6201,A
6202,C
6203,A
6204,C
6205,A
6206,C
6207,C
6208,B
6209,C
6210,A
6211,B
6212,C
6213,C
6214,C
6215,C
6216,A
6217,A
6218,C
6219,A
6220,C
6221,C
6222,A
6223,B
6224,C
6225,C
6226,C
6227,A
6228,A
6229,A
6230,B
6231,A
6232,B
6233,A
6234,A
6235,A
6236,C
6237,B
6238,C
6239,B
6240,C
6241,A
6242,C
6243,A
6244,C
6245,B
6246,C
6247,C
6248,C
6249,C
6250,A
6251,A
6252,A
6253,A
6254,A
6255,B
6256,C
6257,C
6258,A
6259,C
6260,C
6261,B
6262,C
6263,A
6264,C
6265,A
6266,C
6267,A
6268,B
6269,C
6270,C
6271,A
6272,C
6273,C
6274,C
6275,A
6276,C
6277,C
6278,C
6279,A
6280,C
6281,A
6282,C
6283,A
6284,C
6285,A
6286,C
6287,A
6288,C
6289,C
6290,A
6291,C
6292,B
6293,C
6294,A
6295,C
6296,B
6297,C
6298,C
6299,A
6300,C
6301,A
6302,B
6303,A
6304,A
6305,B
6306,C
6307,A
6308,A
6309,B
6310,B
6311,B
6312,A
6313,C
6314,C
6315,A
6316,A
6317,B
6318,A
6319,C
6320,C
6321,A
6322,A
6323,B
6324,A
6325,C
6326,A
6327,C
6328,C
6329,A
6330,C
6331,B
6332,A
6333,A
6334,B
6335,C
6336,A
6337,C
6338,A
6339,A
6340,C
6341,A
6342,C
6343,A
6344,A
6345,C
6346,A
6347,C
6348,B
6349,B
6350,C
6351,C
6352,C
6353,A
6354,C
6355,C
6356,A
6357,A
6358,A
6359,B
6360,C
6361,B
6362,C
6363,A
6364,A
6365,A
6366,A
6367,C
6368,A
6369,C
6370,B
6371,B
6372,A
6373,C
6374,B
6375,C
6376,C
6377,C
6378,A
6379,A
6380,A
6381,C
6382,A
6383,A
6384,A
6385,A
6386,A
6387,A
6388,C
6389,A
6390,A
6391,A
6392,A
6393,C
6394,A
6395,A
6396,A
6397,C
6398,A
6399,A
6400,A
6401,A
6402,C
6403,A
6404,C
6405,A
6406,A
6407,A
6408,C
6409,B
6410,A
6411,C
6412,C
6413,C
6414,C
6415,B
6416,B
6417,A
6418,C
6419,A
6420,C
6421,A
6422,A
6423,C
6424,A
6425,A
6426,C
6427,B
6428,C
6429,A
6430,A
6431,A
6432,A
6433,C
6434,A
6435,C
6436,A
6437,C
6438,C
6439,C
6440,B
6441,A
6442,A
6443,A
6444,A
6445,C
6446,A
6447,C
6448,A
6449,C
6450,A
6451,B
6452,A
6453,A
6454,C
6455,A
6456,C
6457,B
6458,C
6459,B
6460,A
6461,C
6462,B
6463,C
6464,A
6465,C
6466,A
6467,A
6468,A
6469,C
6470,C
6471,A
6472,A
6473,A
6474,C
6475,A
6476,B
6477,C
6478,C
6479,C
6480,C
6481,C
6482,C
6483,C
6484,B
6485,A
6486,A
6487,C
6488,A
6489,C
6490,B
6491,A
6492,B
6493,A
6494,A
6495,C
6496,B
6497,C
6498,C
6499,C
6500,C
6501,A
6502,C
6503,A
6504,C
6505,A
6506,B
6507,C
6508,C
6509,C
6510,C
6511,A
6512,C
6513,C
6514,C
6515,A
6516,C
6517,C
6518,C
6519,C
6520,C
6521,A
6522,A
6523,B
6524,C
6525,B
6526,C
6527,C
6528,C
6529,C
6530,C
6531,A
6532,A
6533,C
6534,A
6535,C
6536,B
6537,C
6538,C
6539,C
6540,C
6541,A
6542,C
6543,A
6544,A
6545,C
6546,A
6547,A
6548,A
6549,C
6550,B
6551,A
6552,A
6553,A
6554,A
6555,A
6556,C
6557,A
6558,C
6559,C
6560,A
6561,B
6562,C
6563,C
6564,C
6565,A
6566,A
6567,B
6568,C
6569,A
6570,A
6571,A
6572,C
6573,A
6574,A
6575,B
6576,A
6577,A
6578,C
6579,A
6580,C
6581,A
6582,A
6583,A
6584,C
6585,C
6586,A
6587,A
6588,A
6589,C
6590,A
6591,B
6592,C
6593,C
6594,A
6595,A
6596,A
6597,C
6598,C
6599,C
6600,B
6601,C
6602,A
6603,B
6604,B
6605,A
6606,A
6607,C
6608,A
6609,C
6610,C
6611,B
6612,C
6613,C
6614,C
6615,C
6616,A
6617,A
6618,B
6619,C
6620,A
6621,A
6622,C
6623,C
6624,A
6625,A
6626,C
6627,A
6628,C
6629,C
6630,C
6631,A
6632,B
6633,B
6634,A
6635,C
6636,C
6637,B
6638,B
6639,B
6640,C
6641,A
6642,C
6643,A
6644,C
6645,A
6646,C
6647,C
6648,C
6649,A
6650,A
6651,B
6652,B
6653,C
6654,A
6655,A
6656,A
6657,B
6658,A
6659,C
6660,C
6661,A
6662,B
6663,C
6664,C
6665,C
6666,A
6667,C
6668,A
6669,B
6670,C
6671,C
6672,A
6673,C
6674,A
6675,C
6676,A
6677,C
6678,B
6679,C
6680,B
6681,C
6682,C
6683,A
6684,A
6685,A
6686,A
6687,C
6688,A
6689,C
6690,A
6691,A
6692,C
6693,C
6694,A
6695,C
6696,C
6697,A
6698,A
6699,C
6700,A
6701,C
6702,B
6703,C
6704,B
6705,C
6706,A
6707,C
6708,C
6709,C
6710,C
6711,C
6712,A
6713,A
6714,A
6715,C
6716,B
6717,C
6718,B
6719,C
6720,B
6721,C
6722,C
6723,A
6724,B
6725,C
6726,A
6727,C
6728,C
6729,C
6730,C
6731,C
6732,A
6733,C
6734,A
6735,A
6736,A
6737,A
6738,B
6739,C
6740,C
6741,C
6742,A
6743,A
6744,B
6745,C
6746,A
6747,A
6748,A
6749,B
6750,C
6751,C
6752,A
6753,B
6754,A
6755,C
6756,C
6757,A
6758,A
6759,C
6760,B
6761,A
6762,B
6763,C
6764,B
6765,C
6766,A
6767,A
6768,C
6769,A
6770,B
6771,A
6772,A
6773,A
6774,B
6775,A
6776,C
6777,A
6778,C
6779,C
6780,A
6781,A
6782,A
6783,C
6784,A
6785,A
6786,A
6787,B
6788,A
6789,C
6790,A
6791,B
6792,C
6793,C
6794,B
6795,A
6796,C
6797,A
6798,C
6799,A
6800,B
6801,A
6802,C
6803,B
6804,B
6805,A
6806,C
6807,B
6808,A
6809,A
6810,B
6811,C
6812,A
6813,C
6814,B
6815,A
6816,A
6817,C
6818,A
6819,A
6820,B
6821,C
6822,C
6823,C
6824,A
6825,B
6826,B
6827,C
6828,C
6829,C
6830,A
6831,A
6832,A
6833,C
6834,C
6835,B
6836,A
6837,C
6838,C
6839,B
6840,C
6841,A
6842,A
6843,A
6844,C
6845,A
6846,A
6847,C
6848,B
6849,C
6850,C
6851,B
6852,C
6853,C
6854,B
6855,C
6856,A
6857,A
6858,A
6859,C
6860,C
6861,A
6862,C
6863,C
6864,C
6865,C
6866,B
6867,A
6868,C
6869,C
6870,C
6871,C
6872,A
6873,A
6874,A
6875,A
6876,C
6877,C
6878,C
6879,C
6880,C
6881,B
6882,A
6883,C
6884,C
6885,A
6886,C
6887,A
6888,C
6889,C
6890,C
6891,C
6892,C
6893,C
6894,A
6895,C
6896,C
6897,A
6898,A
6899,A
6900,C
6901,C
6902,B
6903,C
6904,A
6905,C
6906,B
6907,C
6908,B
6909,A
6910,A
6911,A
6912,B
6913,A
6914,B
6915,A
6916,B
6917,C
6918,A
6919,C
6920,C
6921,C
6922,A
6923,C
6924,A
6925,A
6926,C
6927,A
6928,C
6929,A
6930,C
6931,A
6932,C
6933,C
6934,A
6935,C
6936,C
6937,A
6938,A
6939,C
6940,A
6941,B
6942,A
6943,B
6944,A
6945,C
6946,C
6947,C
6948,A
6949,A
6950,C
6951,A
6952,B
6953,A
6954,C
6955,C
6956,A
6957,C
6958,B
6959,B
6960,C
6961,B
6962,C
6963,A
6964,B
6965,B
6966,A
6967,B
6968,A
6969,A
6970,C
6971,A
6972,B
6973,A
6974,C
6975,B
6976,C
6977,C
6978,C
6979,C
6980,C
6981,A
6982,A
6983,A
6984,A
6985,A
6986,A
6987,C
6988,B
6989,B
6990,C
6991,A
6992,B
6993,A
6994,A
6995,A
6996,A
6997,C
6998,A
6999,C
7000,C
7001,A
7002,C
7003,C
7004,A
7005,B
7006,C
7007,A
7008,A
7009,A
7010,C
7011,C
7012,C
7013,A
7014,A
7015,A
7016,A
7017,B
7018,A
7019,C
7020,A
7021,C
7022,C
7023,C
7024,C
7025,B
7026,A
7027,B
7028,C
7029,A
7030,A
7031,A
7032,B
7033,A
7034,B
7035,A
7036,C
7037,C
7038,A
7039,C
7040,B
7041,C
7042,C
7043,C
7044,C
7045,C
7046,A
7047,C
7048,C
7049,A
7050,C
7051,C
7052,C
7053,C
7054,A
7055,C
7056,A
7057,C
7058,A
7059,B
7060,C
7061,B
7062,C
7063,A
7064,C
7065,A
7066,B
7067,B
7068,B
7069,A
7070,B
7071,A
7072,A
7073,C
7074,A
7075,B
7076,A
7077,A
7078,B
7079,A
7080,C
7081,A
7082,C
7083,C
7084,C
7085,C
7086,A
7087,A
7088,A
7089,A
7090,C
7091,C
7092,C
7093,C
7094,A
7095,C
7096,A
7097,A
7098,C
7099,C
7100,C
7101,C
7102,C
7103,A
7104,C
7105,B
7106,C
7107,A
7108,B
7109,C
7110,C
7111,A
7112,C
7113,A
7114,C
7115,A
7116,C
7117,A
7118,C
7119,B
7120,C
7121,B
7122,A
7123,A
7124,C
7125,A
7126,C
7127,C
7128,A
7129,B
7130,B
7131,C
7132,A
7133,C
7134,A
7135,C
7136,A
7137,A
7138,C
7139,A
7140,C
7141,B
7142,A
7143,A
7144,A
7145,A
7146,C
7147,C
7148,B
7149,A
7150,C
7151,C
7152,C
7153,B
7154,A
7155,B
7156,C
7157,A
7158,C
7159,C
7160,C
7161,C
7162,A
7163,A
7164,C
7165,A
7166,C
7167,B
7168,C
7169,C
7170,A
7171,A
7172,C
7173,B
7174,C
7175,C
7176,C
7177,C
7178,A
7179,A
7180,C
7181,A
7182,A
7183,C
7184,A
7185,A
7186,C
7187,A
7188,C
7189,B
7190,A
7191,B
7192,C
7193,A
7194,A
7195,A
7196,C
7197,A
7198,C
7199,B
7200,C
7201,A
7202,C
7203,B
7204,C
7205,A
7206,A
7207,C
7208,C
7209,C
7210,A
7211,A
7212,C
7213,C
7214,C
7215,A
7216,A
7217,A
7218,C
7219,B
7220,C
7221,C
7222,B
7223,C
7224,A
7225,A
7226,A
7227,C
7228,C
7229,C
7230,A
7231,A
7232,C
7233,A
7234,C
7235,C
7236,B
7237,C
7238,C
7239,A
7240,C
7241,A
7242,C
7243,A
7244,A
7245,B
7246,A
7247,C
7248,A
7249,A
7250,C
7251,B
7252,C
7253,A
7254,B
7255,B
7256,A
7257,B
7258,A
7259,C
7260,C
7261,B
7262,C
7263,A
7264,C
7265,C
7266,A
7267,C
7268,A
7269,B
7270,C
7271,A
7272,A
7273,C
7274,A
7275,C
7276,A
7277,C
7278,C
7279,C
7280,C
7281,A
7282,C
7283,C
7284,B
7285,B
7286,C
7287,A
7288,C
7289,A
7290,C
7291,C
7292,A
7293,C
7294,C
7295,A
7296,C
7297,B
7298,B
7299,C
7300,B
7301,C
7302,C
7303,C
7304,C
7305,A
7306,C
7307,B
7308,C
7309,C
7310,A
7311,A
7312,B
7313,C
7314,C
7315,A
7316,A
7317,A
7318,A
7319,C
7320,C
7321,A
7322,C
7323,A
7324,C
7325,C
7326,B
7327,C
7328,C
7329,C
7330,C
7331,C
7332,C
7333,C
7334,A
7335,C
7336,A
7337,C
7338,B
7339,C
7340,A
7341,C
7342,A
7343,C
7344,A
7345,C
7346,C
7347,C
7348,A
7349,B
7350,C
7351,C
7352,C
7353,C
7354,B
7355,B
7356,B
7357,C
7358,A
7359,C
7360,A
7361,C
7362,A
7363,C
7364,C
7365,C
7366,A
7367,B
7368,A
7369,C
7370,A
7371,C
7372,C
7373,C
7374,C
7375,C
7376,A
7377,C
7378,A
7379,C
7380,C
7381,B
7382,A
7383,A
7384,A
7385,C
7386,C
7387,A
7388,C
7389,A
7390,B
7391,A
7392,C
7393,A
7394,C
7395,A
7396,A
7397,A
7398,A
7399,B
7400,A
7401,C
7402,C
7403,A
7404,C
7405,C
7406,B
7407,B
7408,A
7409,C
7410,A
7411,C
7412,C
7413,C
7414,B
7415,A
7416,B
7417,C
7418,C
7419,C
7420,B
7421,C
7422,B
7423,A
7424,B
7425,B
7426,C
7427,C
7428,A
7429,A
7430,A
7431,C
7432,C
7433,B
7434,B
7435,C
7436,C
7437,B
7438,C
7439,C
7440,C
7441,A
7442,A
7443,B
7444,B
7445,B
7446,C
7447,B
7448,C
7449,C
7450,C
7451,A
7452,A
7453,A
7454,C
7455,C
7456,A
7457,C
7458,A
7459,A
7460,A
7461,A
7462,C
7463,A
7464,B
7465,C
7466,C
7467,C
7468,A
7469,A
7470,C
7471,A
7472,A
7473,A
7474,C
7475,B
7476,B
7477,B
7478,A
7479,A
7480,B
7481,C
7482,A
7483,B
7484,C
7485,C
7486,C
7487,A
7488,A
7489,A
7490,A
7491,C
7492,A
7493,A
7494,C
7495,C
7496,C
7497,A
7498,C
7499,A
7500,B
7501,C
7502,A
7503,A
7504,B
7505,A
7506,A
7507,C
7508,A
7509,A
7510,B
7511,A
7512,C
7513,A
7514,C
7515,A
7516,B
7517,B
7518,B
7519,B
7520,A
7521,C
7522,B
7523,A
7524,A
7525,A
7526,A
7527,C
7528,B
7529,C
7530,B
7531,B
7532,C
7533,C
7534,C
7535,A
7536,C
7537,A
7538,C
7539,B
7540,B
7541,C
7542,C
7543,B
7544,B
7545,C
7546,A
7547,C
7548,A
7549,C
7550,C
7551,A
7552,C
7553,A
7554,C
7555,A
7556,C
7557,B
7558,A
7559,C
7560,C
7561,A
7562,A
7563,A
7564,C
7565,C
7566,A
7567,A
7568,C
7569,B
7570,B
7571,C
7572,A
7573,A
7574,A
7575,A
7576,A
7577,A
7578,A
7579,A
7580,C
7581,A
7582,C
7583,A
7584,C
7585,C
7586,B
7587,A
7588,A
7589,B
7590,A
7591,B
7592,B
7593,B
7594,A
7595,C
7596,B
7597,C
7598,B
7599,A
7600,A
7601,C
7602,B
7603,B
7604,C
7605,A
7606,C
7607,B
7608,C
7609,C
7610,C
7611,C
7612,C
7613,A
7614,A
7615,A
7616,A
7617,A
7618,A
7619,C
7620,B
7621,A
7622,A
7623,C
7624,A
7625,A
7626,C
7627,B
7628,A
7629,C
7630,C
7631,B
7632,C
7633,A
7634,C
7635,A
7636,A
7637,C
7638,A
7639,B
7640,C
7641,B
7642,B
7643,B
7644,B
7645,C
7646,C
7647,A
7648,C
7649,C
7650,A
7651,C
7652,C
7653,B
7654,A
7655,A
7656,C
7657,A
7658,A
7659,B
7660,C
7661,C
7662,B
7663,A
7664,C
7665,B
7666,A
7667,A
7668,C
7669,C
7670,A
7671,C
7672,A
7673,C
7674,A
7675,C
7676,A
7677,C
7678,B
7679,C
7680,C
7681,A
7682,C
7683,C
7684,A
7685,C
7686,C
7687,C
7688,B
7689,C
7690,A
7691,C
7692,B
7693,A
7694,B
7695,A
7696,A
7697,A
7698,A
7699,C
7700,C
7701,B
7702,C
7703,C
7704,C
7705,B
7706,C
7707,A
7708,A
7709,B
7710,C
7711,B
7712,A
7713,A
7714,A
7715,A
7716,C
7717,B
7718,A
7719,A
7720,C
7721,A
7722,B
7723,A
7724,C
7725,A
7726,B
7727,C
7728,C
7729,A
7730,A
7731,C
7732,C
7733,A
7734,C
7735,A
7736,C
7737,A
7738,A
7739,C
7740,B
7741,C
7742,A
7743,C
7744,A
7745,B
7746,A
7747,C
7748,A
7749,B
7750,C
7751,C
7752,B
7753,B
7754,A
7755,C
7756,A
7757,C
7758,C
7759,C
7760,A
7761,C
7762,C
7763,B
7764,C
7765,C
7766,C
7767,A
7768,B
7769,C
7770,C
7771,B
7772,C
7773,B
7774,A
7775,C
7776,C
7777,C
7778,A
7779,C
7780,C
7781,C
7782,C
7783,A
7784,C
7785,B
7786,B
7787,C
7788,A
7789,C
7790,A
7791,C
7792,C
7793,C
7794,C
7795,C
7796,A
7797,C
7798,B
7799,C
7800,A
7801,C
7802,B
7803,A
7804,A
7805,C
7806,A
7807,C
7808,B
7809,A
7810,A
7811,A
7812,B
7813,C
7814,C
7815,A
7816,C
7817,A
7818,C
7819,C
7820,C
7821,A
7822,C
7823,C
7824,B
7825,C
7826,A
7827,C
7828,C
7829,B
7830,A
7831,A
7832,A
7833,C
7834,C
7835,A
7836,C
7837,A
7838,A
7839,A
7840,C
7841,A
7842,B
7843,C
7844,A
7845,A
7846,A
7847,C
7848,A
7849,C
7850,B
7851,A
7852,C
7853,C
7854,A
7855,B
7856,C
7857,C
7858,A
7859,A
7860,A
7861,A
7862,C
7863,A
7864,C
7865,C
7866,B
7867,A
7868,A
7869,A
7870,C
7871,A
7872,C
7873,C
7874,A
7875,A
7876,B
7877,A
7878,C
7879,C
7880,A
7881,C
7882,A
7883,C
7884,A
7885,A
7886,A
7887,B
7888,A
7889,A
7890,B
7891,A
7892,A
7893,C
7894,A
7895,C
7896,A
7897,C
7898,A
7899,C
7900,C
7901,A
7902,C
7903,A
7904,C
7905,A
7906,C
7907,B
7908,C
7909,A
7910,C
7911,A
7912,A
7913,A
7914,C
7915,A
7916,A
7917,C
7918,C
7919,B
7920,A
7921,A
7922,C
7923,B
7924,B
7925,B
7926,C
7927,A
7928,C
7929,A
7930,C
7931,B
7932,A
7933,A
7934,A
7935,C
7936,A
7937,C
7938,A
7939,A
7940,A
7941,A
7942,A
7943,C
7944,A
7945,C
7946,B
7947,C
7948,A
7949,B
7950,A
7951,C
7952,C
7953,A
7954,C
7955,B
7956,A
7957,A
7958,C
7959,A
7960,C
7961,B
7962,C
7963,A
7964,B
7965,B
7966,B
7967,A
7968,A
7969,C
7970,C
7971,A
7972,C
7973,C
7974,C
7975,C
7976,A
7977,C
7978,A
7979,B
7980,C
7981,C
7982,A
7983,A
7984,B
7985,A
7986,C
7987,A
7988,A
7989,B
7990,A
7991,A
7992,C
7993,A
7994,C
7995,C
7996,C
7997,C
7998,C
7999,A
8000,C
8001,A
8002,B
8003,B
8004,A
8005,A
8006,C
8007,C
8008,A
8009,B
8010,A
8011,C
8012,C
8013,A
8014,B
8015,A
8016,C
8017,B
8018,C
8019,C
8020,C
8021,C
8022,C
8023,C
8024,B
8025,C
8026,C
8027,B
8028,B
8029,A
8030,C
8031,A
8032,A
8033,A
8034,A
8035,B
8036,A
8037,A
8038,B
8039,A
8040,C
8041,A
8042,C
8043,C
8044,C
8045,C
8046,A
8047,C
8048,A
8049,C
8050,B
8051,B
8052,C
8053,A
8054,C
8055,B
8056,B
8057,C
8058,A
8059,C
8060,C
8061,A
8062,C
8063,A
8064,A
8065,A
