id,answer
10614,C
10615,A
10616,C
10617,A
10618,C
10619,C
10620,A
10621,A
10622,A
10623,B
10624,A
10625,C
10626,C
10627,A
10628,B
10629,C
10630,C
10631,C
10632,A
10633,C
10634,A
10635,C
10636,B
10637,A
10638,C
10639,A
10640,A
10641,C
10642,A
10643,C
10644,C
10645,B
10646,C
10647,A
10648,C
10649,C
10650,C
10651,C
10652,A
10653,A
10654,C
10655,A
10656,A
10657,C
10658,C
10659,B
10660,B
10661,A
10662,A
10663,A
10664,C
10665,B
10666,B
10667,C
10668,C
10669,C
10670,C
10671,B
10672,A
10673,B
10674,A
10675,A
10676,C
10677,A
10678,C
10679,B
10680,C
10681,A
10682,A
10683,C
10684,A
10685,C
10686,C
10687,A
10688,C
10689,B
10690,C
10691,B
10692,C
10693,C
10694,B
10695,A
10696,C
10697,C
10698,C
10699,A
10700,A
10701,C
10702,C
10703,C
10704,A
10705,C
10706,C
10707,B
10708,C
10709,A
10710,C
10711,A
10712,C
10713,A
10714,C
10715,A
10716,B
10717,C
10718,C
10719,A
10720,C
10721,C
10722,A
10723,C
10724,A
10725,C
10726,C
10727,A
10728,A
10729,C
10730,C
10731,C
10732,A
10733,C
10734,C
10735,A
10736,C
10737,A
10738,B
10739,A
10740,A
10741,A
10742,C
10743,C
10744,A
10745,C
10746,A
10747,A
10748,A
10749,C
10750,A
10751,C
10752,A
10753,A
10754,A
10755,A
10756,B
10757,A
10758,B
10759,C
10760,C
10761,B
10762,C
10763,A
10764,C
10765,A
10766,A
10767,A
10768,A
10769,A
10770,C
10771,C
10772,C
10773,C
10774,B
10775,C
10776,B
10777,C
10778,B
10779,A
10780,C
10781,C
10782,A
10783,C
10784,A
10785,C
10786,A
10787,C
10788,B
10789,A
10790,C
10791,A
10792,A
10793,C
10794,A
10795,C
10796,A
10797,A
10798,C
10799,C
10800,A
10801,B
10802,A
10803,A
10804,A
10805,A
10806,B
10807,C
10808,A
10809,C
10810,C
10811,A
10812,A
10813,B
10814,B
10815,C
10816,C
10817,B
10818,B
10819,A
10820,A
10821,A
10822,C
10823,A
10824,A
10825,C
10826,B
10827,A
10828,A
10829,B
10830,B
10831,C
10832,C
10833,C
10834,C
10835,A
10836,C
10837,A
10838,C
10839,B
10840,C
10841,B
10842,C
10843,A
10844,A
10845,C
10846,C
10847,C
10848,A
10849,C
10850,B
10851,A
10852,A
10853,C
10854,A
10855,C
10856,C
10857,A
10858,A
10859,C
10860,A
10861,C
10862,C
10863,C
10864,A
10865,C
10866,B
10867,C
10868,C
10869,B
10870,C
10871,C
10872,A
10873,A
10874,C
10875,C
10876,B
10877,A
10878,A
10879,A
10880,C
10881,A
10882,A
10883,A
10884,C
10885,B
10886,A
10887,A
10888,C
10889,A
10890,B
10891,B
10892,C
10893,A
10894,A
10895,A
10896,C
10897,A
10898,C
10899,B
10900,C
10901,C
10902,B
10903,A
10904,C
10905,A
10906,A
10907,C
10908,A
10909,C
10910,C
10911,C
10912,C
10913,A
10914,A
10915,C
10916,C
10917,A
10918,C
10919,A
10920,C
10921,A
10922,C
10923,A
10924,C
10925,A
10926,A
10927,A
10928,A
10929,C
10930,C
10931,A
10932,A
10933,A
10934,A
10935,C
10936,B
10937,C
10938,A
10939,C
10940,C
10941,B
10942,C
10943,A
10944,A
10945,C
10946,A
10947,C
10948,C
10949,B
10950,C
10951,A
10952,A
10953,B
10954,A
10955,C
10956,A
10957,C
10958,A
10959,C
10960,A
10961,C
10962,A
10963,C
10964,A
10965,C
10966,C
10967,C
10968,A
10969,C
10970,C
10971,A
10972,C
10973,A
10974,A
10975,B
10976,A
10977,A
10978,C
10979,C
10980,B
10981,C
10982,C
10983,A
10984,C
10985,C
10986,C
10987,B
10988,C
10989,C
10990,A
10991,B
10992,A
10993,B
10994,C
10995,C
10996,B
10997,C
10998,B
10999,A
11000,A
11001,A
11002,C
11003,B
11004,A
11005,B
11006,C
11007,A
11008,C
11009,B
11010,B
11011,A
11012,B
11013,C
11014,C
11015,B
11016,A
11017,A
11018,A
11019,C
11020,B
11021,C
11022,B
11023,C
11024,C
11025,C
11026,C
11027,B
11028,C
11029,C
11030,B
11031,C
11032,B
11033,C
11034,B
11035,C
11036,A
11037,C
11038,B
11039,C
11040,A
11041,C
11042,B
11043,C
11044,C
11045,C
11046,A
11047,A
11048,C
11049,B
11050,B
11051,C
11052,B
11053,A
11054,C
11055,A
11056,B
11057,C
11058,C
11059,B
11060,A
11061,A
11062,C
11063,A
11064,C
11065,B
11066,A
11067,B
11068,C
11069,A
11070,A
11071,C
11072,C
11073,B
11074,C
11075,A
11076,C
11077,A
11078,A
11079,A
11080,B
11081,A
11082,C
11083,C
11084,C
11085,A
11086,A
11087,A
11088,A
11089,C
11090,A
11091,C
11092,C
11093,A
11094,C
11095,A
11096,C
11097,C
11098,C
11099,B
11100,C
11101,C
11102,B
11103,A
11104,C
11105,C
11106,A
11107,C
11108,A
11109,C
11110,C
11111,C
11112,C
11113,C
11114,C
11115,C
11116,C
11117,C
11118,B
11119,A
11120,A
11121,B
11122,C
11123,A
11124,A
11125,C
11126,A
11127,B
11128,A
11129,C
11130,A
11131,C
11132,A
11133,C
11134,C
11135,C
11136,C
11137,C
11138,A
11139,C
11140,C
11141,C
11142,C
11143,A
11144,A
11145,A
11146,C
11147,B
11148,C
11149,A
11150,B
11151,C
11152,B
11153,A
11154,A
11155,C
11156,B
11157,C
11158,B
11159,A
11160,B
11161,C
11162,A
11163,C
11164,C
11165,C
11166,C
11167,A
11168,A
11169,C
11170,C
11171,C
11172,B
11173,C
11174,B
11175,A
11176,A
11177,A
11178,C
11179,C
11180,A
11181,B
11182,C
11183,C
11184,C
11185,B
11186,C
11187,A
11188,B
11189,C
11190,C
11191,C
11192,C
11193,A
11194,A
11195,A
11196,C
11197,A
11198,C
11199,C
11200,A
11201,C
11202,C
11203,C
11204,A
11205,A
11206,A
11207,A
11208,C
11209,B
11210,C
11211,A
11212,C
11213,B
11214,C
11215,A
11216,C
11217,C
11218,B
11219,C
11220,C
11221,A
11222,C
11223,B
11224,A
11225,A
11226,C
11227,A
11228,A
11229,C
11230,C
11231,C
11232,C
11233,C
11234,A
11235,C
11236,B
11237,A
11238,A
11239,C
11240,C
11241,A
11242,C
11243,C
11244,A
11245,C
11246,A
11247,A
11248,B
11249,A
11250,B
11251,C
11252,B
11253,C
11254,C
11255,C
11256,A
11257,A
11258,C
11259,A
11260,A
11261,A
11262,C
11263,C
11264,B
11265,A
11266,A
11267,C
11268,C
11269,B
11270,C
11271,B
11272,C
11273,C
11274,B
11275,B
11276,B
11277,C
11278,C
11279,A
11280,C
11281,C
11282,B
11283,C
11284,C
11285,A
11286,A
11287,A
11288,B
11289,B
11290,A
11291,C
11292,B
11293,C
11294,C
11295,A
11296,A
11297,A
11298,A
11299,B
11300,C
11301,A
11302,C
11303,A
11304,B
11305,B
11306,C
11307,B
11308,C
11309,A
11310,C
11311,C
11312,A
11313,C
11314,A
11315,C
11316,B
11317,A
11318,C
11319,A
11320,A
11321,A
11322,A
11323,C
11324,C
11325,B
11326,C
11327,B
11328,B
11329,B
11330,C
11331,A
11332,A
11333,A
11334,C
11335,A
11336,C
11337,A
11338,A
11339,C
11340,A
11341,C
11342,C
11343,B
11344,A
11345,C
11346,B
11347,C
11348,C
11349,C
11350,A
11351,C
11352,B
11353,C
11354,A
11355,C
11356,A
11357,C
11358,C
11359,C
11360,B
11361,B
11362,A
11363,A
11364,C
11365,C
11366,C
11367,C
11368,A
11369,C
11370,C
11371,A
11372,C
11373,C
11374,A
11375,B
11376,C
11377,A
11378,B
11379,A
11380,A
11381,C
11382,C
11383,B
11384,B
11385,B
11386,C
11387,B
11388,C
11389,B
11390,C
11391,A
11392,C
11393,C
11394,C
11395,A
11396,A
11397,C
11398,A
11399,A
11400,B
11401,C
11402,B
11403,C
11404,A
11405,A
11406,B
11407,C
11408,B
11409,A
11410,C
11411,A
11412,C
11413,C
11414,B
11415,C
11416,C
11417,C
11418,C
11419,A
11420,A
11421,C
11422,C
11423,C
11424,B
11425,C
11426,C
11427,A
11428,C
11429,A
11430,C
11431,B
11432,C
11433,A
11434,C
11435,C
11436,C
11437,A
11438,C
11439,B
11440,A
11441,C
11442,C
11443,A
11444,A
11445,C
11446,C
11447,A
11448,A
11449,C
11450,A
11451,C
11452,A
11453,A
11454,A
11455,A
11456,C
11457,C
11458,C
11459,B
11460,A
11461,C
11462,B
11463,C
11464,A
11465,C
11466,C
11467,A
11468,C
11469,A
11470,C
11471,C
11472,A
11473,C
11474,A
11475,C
11476,A
11477,B
11478,C
11479,A
11480,A
11481,C
11482,C
11483,C
11484,A
11485,C
11486,B
11487,C
11488,C
11489,C
11490,C
11491,C
11492,B
11493,C
11494,A
11495,A
11496,A
11497,C
11498,A
11499,C
11500,C
11501,B
11502,C
11503,C
11504,B
11505,C
11506,C
11507,A
11508,A
11509,A
11510,C
11511,A
11512,C
11513,B
11514,A
11515,A
11516,C
11517,B
11518,A
11519,C
11520,A
11521,A
11522,C
11523,A
11524,C
11525,A
11526,A
11527,A
11528,A
11529,C
11530,A
11531,A
11532,C
11533,A
11534,A
11535,A
11536,C
11537,A
11538,A
11539,C
11540,B
11541,C
11542,C
11543,A
11544,C
11545,C
11546,A
11547,B
11548,A
11549,C
11550,A
11551,C
11552,C
11553,A
11554,A
11555,C
11556,A
11557,C
11558,B
11559,A
11560,C
11561,C
11562,C
11563,C
11564,B
11565,A
11566,C
11567,C
11568,A
11569,A
11570,B
11571,A
11572,A
11573,A
11574,C
11575,A
11576,A
11577,A
11578,A
11579,B
11580,B
11581,C
11582,C
11583,A
11584,A
11585,A
11586,A
11587,B
11588,C
11589,C
11590,B
11591,A
11592,C
11593,B
11594,A
11595,A
11596,A
11597,B
11598,C
11599,A
11600,C
11601,A
11602,A
11603,A
11604,C
11605,A
11606,A
11607,A
11608,C
11609,C
11610,A
11611,A
11612,A
11613,A
11614,C
11615,A
11616,C
11617,B
11618,C
11619,C
11620,A
11621,B
11622,A
11623,A
11624,C
11625,A
11626,A
11627,A
11628,A
11629,C
11630,B
11631,B
11632,C
11633,C
11634,A
11635,C
11636,C
11637,A
11638,C
11639,B
11640,C
11641,C
11642,C
11643,B
11644,A
11645,C
11646,C
11647,C
11648,A
11649,A
11650,C
11651,C
11652,C
11653,B
11654,A
11655,C
11656,B
11657,A
11658,A
11659,C
11660,B
11661,A
11662,A
11663,C
11664,B
11665,A
11666,A
11667,A
11668,C
11669,C
11670,C
11671,A
11672,C
11673,A
11674,C
11675,A
11676,C
11677,C
11678,C
11679,C
11680,C
11681,C
11682,A
11683,C
11684,A
11685,C
11686,C
11687,C
11688,B
11689,B
11690,A
11691,C
11692,A
11693,C
11694,C
11695,C
11696,A
11697,B
11698,A
11699,A
11700,C
11701,C
11702,A
11703,A
11704,B
11705,B
11706,C
11707,C
11708,A
11709,C
11710,C
11711,A
11712,C
11713,C
11714,B
11715,A
11716,C
11717,C
11718,C
11719,C
11720,A
11721,B
11722,A
11723,C
11724,C
11725,C
11726,A
11727,A
11728,A
11729,C
11730,A
11731,C
11732,A
11733,A
11734,C
11735,C
11736,C
11737,C
11738,C
11739,C
11740,C
11741,A
11742,B
11743,A
11744,A
11745,A
11746,A
11747,C
11748,C
11749,A
11750,A
11751,A
11752,A
11753,A
11754,C
11755,A
11756,A
11757,B
11758,A
11759,C
11760,C
11761,B
11762,A
11763,A
11764,A
11765,B
11766,B
11767,A
11768,A
11769,C
11770,A
11771,B
11772,C
11773,A
11774,C
11775,A
11776,C
11777,B
11778,A
11779,A
11780,C
11781,A
11782,A
11783,C
11784,A
11785,C
11786,C
11787,A
11788,A
11789,C
11790,A
11791,B
11792,C
11793,C
11794,A
11795,C
11796,A
11797,A
11798,C
11799,C
11800,C
11801,C
11802,A
11803,A
11804,C
11805,B
11806,C
11807,C
11808,B
11809,A
11810,A
11811,C
11812,B
11813,C
11814,A
11815,C
11816,B
11817,B
11818,C
11819,A
11820,C
11821,C
11822,A
11823,B
11824,A
11825,A
11826,C
11827,A
11828,C
11829,C
11830,C
11831,A
11832,A
11833,C
11834,B
11835,B
11836,B
11837,C
11838,A
11839,C
11840,A
11841,B
11842,B
11843,A
11844,A
11845,A
11846,C
11847,C
11848,A
11849,A
11850,A
11851,C
11852,A
11853,B
11854,C
11855,C
11856,A
11857,B
11858,A
11859,C
11860,C
11861,B
11862,B
11863,C
11864,C
11865,C
11866,A
11867,A
11868,C
11869,A
11870,C
11871,C
11872,C
11873,C
11874,C
11875,B
11876,C
11877,C
11878,C
11879,B
11880,B
11881,A
11882,C
11883,A
11884,C
11885,A
11886,C
11887,B
11888,C
11889,B
11890,B
11891,A
11892,B
11893,A
11894,B
11895,A
11896,C
11897,A
11898,C
11899,C
11900,C
11901,C
11902,C
11903,C
11904,C
11905,C
11906,A
11907,C
11908,B
11909,B
11910,C
11911,C
11912,A
11913,C
11914,A
11915,A
11916,C
11917,A
11918,B
11919,B
11920,C
11921,A
11922,A
11923,C
11924,C
11925,A
11926,C
11927,C
11928,C
11929,A
11930,C
11931,C
11932,C
11933,A
11934,C
11935,A
11936,A
11937,C
11938,A
11939,A
11940,B
11941,A
11942,C
11943,B
11944,C
11945,C
11946,A
11947,B
11948,C
11949,A
11950,A
11951,A
11952,A
11953,A
11954,B
11955,C
11956,C
11957,C
11958,A
11959,B
11960,A
11961,C
11962,A
11963,C
11964,C
11965,C
11966,C
11967,C
11968,B
11969,A
11970,A
11971,B
11972,A
11973,A
11974,C
11975,C
11976,A
11977,C
11978,C
11979,A
11980,A
11981,C
11982,C
11983,A
11984,C
11985,A
11986,C
11987,A
11988,A
11989,A
11990,A
11991,B
11992,A
11993,A
11994,A
11995,C
11996,A
11997,B
11998,A
11999,C
12000,B
12001,C
12002,A
12003,C
12004,A
12005,C
12006,B
12007,C
12008,A
12009,B
12010,A
12011,C
12012,B
12013,C
12014,A
12015,C
12016,C
12017,C
12018,A
12019,A
12020,A
12021,B
12022,B
12023,C
12024,C
12025,C
12026,B
12027,A
12028,B
12029,C
12030,C
12031,C
12032,C
12033,A
12034,C
12035,A
12036,C
12037,C
12038,A
12039,C
12040,A
12041,C
12042,A
12043,A
12044,A
12045,A
12046,A
12047,C
12048,C
12049,C
12050,A
12051,B
12052,C
12053,B
12054,C
12055,A
12056,C
12057,A
12058,C
12059,A
12060,C
12061,A
12062,C
12063,C
12064,A
12065,C
12066,A
12067,A
12068,C
12069,A
12070,B
12071,B
12072,C
12073,B
12074,A
12075,A
12076,A
12077,B
12078,C
12079,A
12080,A
12081,A
12082,A
12083,B
12084,C
12085,A
12086,B
12087,C
12088,A
12089,C
12090,C
12091,C
12092,A
12093,C
12094,A
12095,A
12096,A
12097,B
12098,B
12099,C
12100,C
12101,C
12102,A
12103,C
12104,A
12105,C
12106,B
12107,C
12108,C
12109,A
12110,A
12111,A
12112,A
12113,A
12114,C
12115,B
12116,A
12117,C
12118,C
12119,C
12120,B
12121,A
12122,C
12123,A
12124,B
12125,A
12126,C
12127,C
12128,A
12129,A
12130,A
12131,B
12132,A
12133,A
12134,A
12135,C
12136,B
12137,C
12138,A
12139,C
12140,B
12141,A
12142,C
12143,A
12144,C
12145,C
12146,C
12147,C
12148,A
12149,A
12150,B
12151,C
12152,A
12153,C
12154,B
12155,A
12156,A
12157,B
12158,C
12159,C
12160,C
12161,B
12162,A
12163,A
12164,C
12165,C
12166,B
12167,C
12168,C
12169,B
12170,C
12171,C
12172,B
12173,A
12174,B
12175,C
12176,C
12177,C
12178,C
12179,B
12180,C
12181,A
12182,B
12183,A
12184,A
12185,A
12186,C
12187,A
12188,C
12189,C
12190,A
12191,B
12192,A
12193,A
12194,A
12195,A
12196,C
12197,C
12198,C
12199,A
12200,A
12201,A
12202,C
12203,A
12204,C
12205,B
12206,B
12207,B
12208,C
12209,B
12210,A
12211,A
12212,C
12213,C
12214,B
12215,C
12216,B
12217,C
12218,C
12219,A
12220,C
12221,C
12222,A
12223,A
12224,A
12225,A
12226,A
12227,A
12228,C
12229,A
12230,A
12231,A
12232,C
12233,C
12234,A
12235,C
12236,A
12237,A
12238,A
12239,C
12240,B
12241,C
12242,C
12243,A
12244,A
12245,C
12246,A
12247,C
12248,A
12249,C
12250,A
12251,C
12252,B
12253,C
12254,C
12255,A
12256,A
12257,B
12258,C
12259,A
12260,A
12261,A
12262,C
12263,A
12264,A
12265,A
12266,C
12267,A
12268,C
12269,C
12270,A
12271,B
12272,B
12273,A
12274,C
12275,C
12276,C
12277,A
12278,A
12279,A
12280,A
12281,A
12282,C
12283,C
12284,C
12285,B
12286,C
12287,A
12288,A
12289,A
12290,C
12291,A
12292,C
12293,B
12294,C
12295,C
12296,B
12297,C
12298,A
12299,C
12300,A
12301,C
12302,C
12303,A
12304,C
12305,C
12306,C
12307,C
12308,A
12309,A
12310,C
12311,C
12312,A
12313,A
12314,B
12315,C
12316,C
12317,C
12318,C
12319,C
12320,C
12321,A
12322,C
12323,A
12324,C
12325,A
12326,B
12327,A
12328,A
12329,C
12330,C
12331,B
12332,C
12333,B
12334,C
12335,A
12336,A
12337,B
12338,A
12339,C
12340,A
12341,A
12342,A
12343,A
12344,C
12345,C
12346,A
12347,A
12348,A
12349,C
12350,A
12351,C
12352,C
12353,B
12354,A
12355,A
12356,A
12357,C
12358,C
12359,A
12360,C
12361,C
12362,A
12363,C
12364,A
12365,C
12366,A
12367,A
12368,C
12369,C
12370,A
12371,C
12372,A
12373,C
12374,B
12375,C
12376,B
12377,C
12378,A
12379,C
12380,C
12381,A
12382,C
12383,C
12384,C
12385,B
12386,A
12387,A
12388,A
12389,C
12390,A
12391,C
12392,B
12393,C
12394,A
12395,C
12396,B
12397,C
12398,A
12399,A
12400,B
12401,C
12402,B
12403,C
12404,A
12405,C
12406,A
12407,C
12408,A
12409,A
12410,A
12411,C
12412,B
12413,C
12414,C
12415,A
12416,C
12417,C
12418,C
12419,C
12420,C
12421,B
12422,A
12423,A
12424,B
12425,A
12426,C
12427,A
12428,C
12429,A
12430,A
12431,B
12432,A
12433,B
12434,C
12435,C
12436,B
12437,B
12438,A
12439,C
12440,A
12441,C
12442,B
12443,C
12444,C
12445,A
12446,C
12447,B
12448,A
12449,C
12450,A
12451,C
12452,C
12453,C
12454,B
12455,C
12456,C
12457,A
12458,A
12459,C
12460,B
12461,C
12462,A
12463,C
12464,A
12465,C
12466,C
12467,C
12468,C
12469,C
12470,A
12471,C
12472,A
12473,A
12474,C
12475,C
12476,C
12477,A
12478,C
12479,A
12480,A
12481,C
12482,A
12483,C
12484,C
12485,C
12486,A
12487,C
12488,C
12489,C
12490,B
12491,C
12492,A
12493,A
12494,B
12495,C
12496,A
12497,C
12498,A
12499,A
12500,A
12501,A
12502,A
12503,C
12504,C
12505,B
12506,C
12507,C
12508,A
12509,C
12510,B
12511,C
12512,A
12513,A
12514,A
12515,C
12516,B
12517,A
12518,C
12519,C
12520,C
12521,A
12522,A
12523,A
12524,C
12525,C
12526,C
12527,C
12528,C
12529,A
12530,B
12531,B
12532,A
12533,A
12534,C
12535,A
12536,C
12537,B
12538,C
12539,C
12540,B
12541,C
12542,C
12543,A
12544,A
12545,A
12546,A
12547,B
12548,B
12549,A
12550,C
12551,A
12552,C
12553,C
12554,A
12555,A
12556,C
12557,A
12558,C
12559,A
12560,C
12561,C
12562,C
12563,A
12564,B
12565,A
12566,B
12567,A
12568,C
12569,A
12570,C
12571,A
12572,A
12573,C
12574,B
12575,A
12576,A
12577,C
12578,C
12579,C
12580,B
12581,B
12582,B
12583,C
12584,A
12585,C
12586,C
12587,A
12588,C
12589,B
12590,C
12591,A
12592,B
12593,B
12594,A
12595,A
12596,C
12597,A
12598,A
12599,A
12600,A
12601,C
12602,A
12603,A
12604,A
12605,A
12606,C
12607,B
12608,C
12609,C
12610,A
12611,B
12612,C
12613,B
12614,C
12615,A
12616,A
12617,B
12618,A
12619,A
12620,B
12621,A
12622,C
12623,B
12624,C
12625,B
12626,C
12627,C
12628,B
12629,C
12630,B
12631,B
12632,C
12633,C
12634,A
12635,C
12636,B
12637,C
12638,C
12639,A
12640,A
12641,A
12642,C
12643,A
12644,C
12645,A
12646,C
12647,C
12648,A
12649,C
12650,A
12651,C
12652,A
12653,B
12654,A
12655,A
12656,C
12657,C
12658,B
12659,C
12660,B
12661,A
12662,B
12663,A
12664,A
12665,A
12666,C
12667,A
12668,C
12669,C
12670,C
12671,C
12672,A
12673,C
12674,A
12675,C
12676,A
12677,C
12678,A
12679,C
12680,A
12681,C
12682,B
12683,C
12684,A
12685,A
12686,A
12687,C
12688,A
12689,A
12690,C
12691,C
12692,C
12693,C
12694,B
12695,B
12696,A
12697,C
12698,C
12699,A
12700,C
12701,B
12702,C
12703,A
12704,C
12705,A
12706,C
12707,B
12708,C
12709,A
12710,B
12711,C
12712,A
12713,C
12714,A
12715,C
12716,C
12717,C
12718,A
12719,C
12720,A
12721,A
12722,C
12723,A
12724,A
12725,B
12726,C
12727,B
12728,C
12729,A
12730,C
12731,A
12732,C
12733,C
12734,A
12735,C
12736,B
12737,C
12738,C
12739,B
12740,A
12741,C
12742,C
12743,A
12744,B
12745,C
12746,A
12747,C
12748,A
12749,C
12750,A
12751,C
12752,A
12753,A
12754,A
12755,C
12756,C
12757,C
12758,B
12759,A
12760,C
12761,B
12762,A
12763,A
12764,A
12765,C
12766,A
12767,B
12768,B
12769,B
12770,C
12771,B
12772,C
12773,A
12774,C
12775,A
12776,A
12777,A
12778,A
12779,A
12780,C
12781,A
12782,C
12783,A
12784,C
12785,A
12786,C
12787,A
12788,C
12789,A
12790,C
12791,C
12792,C
12793,A
12794,C
12795,A
12796,C
12797,A
12798,C
12799,A
12800,B
12801,C
12802,A
12803,A
12804,C
12805,A
12806,C
12807,A
12808,C
12809,C
12810,B
12811,C
12812,A
12813,C
12814,A
12815,C
12816,A
12817,A
12818,A
12819,A
12820,B
12821,B
12822,C
12823,A
12824,C
12825,A
12826,A
12827,A
12828,C
12829,C
12830,A
12831,A
12832,A
12833,C
12834,A
12835,C
12836,A
12837,C
12838,C
12839,C
12840,A
12841,C
12842,A
12843,C
12844,C
12845,C
12846,C
12847,C
12848,B
12849,C
12850,A
12851,A
12852,A
12853,C
12854,A
12855,A
12856,C
12857,A
12858,A
12859,C
12860,A
12861,A
12862,A
12863,A
12864,A
12865,C
12866,C
12867,A
12868,C
12869,A
12870,C
12871,A
12872,A
12873,A
12874,C
12875,B
12876,A
12877,A
12878,C
12879,A
12880,A
12881,B
12882,C
12883,C
12884,C
12885,B
12886,C
12887,A
12888,A
12889,A
12890,A
12891,A
12892,B
12893,C
12894,C
12895,C
12896,A
12897,C
12898,C
12899,A
12900,A
12901,A
12902,A
12903,A
12904,B
12905,A
12906,C
12907,A
12908,A
12909,A
12910,A
12911,C
12912,B
12913,B
12914,C
12915,A
12916,C
12917,A
12918,A
12919,A
12920,B
12921,C
